=== Модели, отсутствующие в JSON (но есть в Excel) ===
                                    Модель Источник
              Вермонт СН-151 В хром/ХДП/МБ    Excel
                   Верона К-10 В дерево/МБ    Excel
         Кресло UTFC Бремен М-123 алюминий    Excel
     Кресло UTFC Канзас М-111 пластик/хром    Excel
    Кресло UTFC Онтарио М-105 пластик/хром    Excel
Кресло UTFC Онтарио М-405 Н/п пластик/хром    Excel
                       Престиж Нептун хром    Excel
                  Самба Люкс GTP TG/столик    Excel
                  Самба GTP пиастра/столик    Excel
                       Самба GTP TG/столик    Excel
                    СН-710 Айкью Н пластик    Excel
                          СН-710 Айкью Н/п    Excel
                          Стул кассира Б/п    Excel
                        Честер GTS TG хром    Excel
               Энжел Лайт СН-800 черный TG    Excel
            Энжел СН-800 чёрный Н/п Нео СН    Excel

=== Модели, отсутствующие в Excel (но есть в JSON) ===
                                     Модель Источник
                       Дэли ch-503 white ch     JSON
                                      Тоник     JSON
                                 Epik е-277     JSON
                              Астек пвм б/п     JSON
                        Комфорт б/п пластик     JSON
                          Логика tg пластик     JSON
                                Престиж cpt     JSON
                               Престиж люкс     JSON
                                Престиж пвм     JSON
                   Самба люкс gtp tg столик     JSON
                   Сириус с-102 нептун хром     JSON
                 Сириус с-102 рондо пластик     JSON
                 Сириус с-102 самба пластик     JSON
                     Фигаро gts к13 tg/хром     JSON
                Фигаро gts к13 пиастра/хром     JSON
                           Айкью сн-710 н_п     JSON
                     Айкью сн-710 н пластик     JSON
                Аляска сн-153 в хром/хдп/мб     JSON
                  Аризона сн-400 в хром/хдп     JSON
   Аризона сн-400 бюджет в пластик-люкс 727     JSON
                      Бремен м-123 алюминий     JSON
               Вермонт сн-151 в хром хдп мб     JSON
                     Гелакси к-49 в хром/мб     JSON
                        Гелакси к-49 в хром     JSON
                           Гермес в пластик     JSON
                              Гермес в хром     JSON
                Дакота сн-251 в пластик 727     JSON
           Дакота сн-251 в пластик-люкс 727     JSON
                       Кайман в топ-ган lux     JSON
Калифорния сн-438 в бюджет пластик-люкс 727     JSON
                   Калифорния в cн-438 хром     JSON
                  Канзас м-111 пластик/хром     JSON
                        Кендо к-41 в дерево     JSON
                       Кендо к-41 в пластик     JSON
                          Кендо к-41 в хром     JSON
                             Надир в дерево     JSON
                   Надир в пластик-люкс 727     JSON
                            Надир в пластик     JSON
                               Надир в хром     JSON
                 Онтарио м-105 пластик/хром     JSON
             Онтарио м-405 н/п пластик/хром     JSON
                                 Ройс м-704     JSON
                    Эфир с-30 в пластик 727     JSON
                              Палермо м-702     JSON
                                      Изо-2     JSON
                                      Изо-3     JSON
                                    Клуб 4l     JSON
                                    Клуб 4к     JSON
                                   Клуб gts     JSON
                                       Клуб     JSON
                        Фигаро к13 н/п хром     JSON
                                  Шелл софт     JSON

=== Несовпадения параметров (требуют исправления) ===
                                     Модель                 Параметр               JSON          Excel Нужно исправить?
                       Шелл GTS С-21 черный            package_width                624              -               Да
                       Шелл GTS С-21 черный            package_depth                322              -               Да
                       Шелл GTS С-21 черный           package_height                665              -               Да
                       Шелл GTS С-21 черный                   brutto                7,2              -               Да
                       Шелл GTS С-21 черный                   volume               0,13              -               Да
                   Эрго Б/п овалина пластик            package_width                  -              -               Да
                   Эрго Б/п овалина пластик              minpromtorg                  -              +               Да
                   Эрго Б/п овалина пластик                   volume                  -              -               Да
                   Эрго Б/п овалина пластик                 skeleton                  -   немонолитный               Да
                   Эрго Б/п овалина пластик           package_height                  -              -               Да
                   Эрго Б/п овалина пластик                    netto                  -              -               Да
                   Эрго Б/п овалина пластик            package_depth                  -              -               Да
                   Эрго Б/п овалина пластик                   brutto                  -              -               Да
                   Эрго Б/п овалина пластик            typeofproduct                  -             СП               Да
                   Эрго Б/п овалина пластик         recommended_load       min=-, max=-  min=-, max=90               Да
                   Эрго Б/п овалина пластик                 max_load       min=-, max=- min=-, max=120               Да
                   Эрго Б/п овалина пластик            package_width                540              -               Да
                   Эрго Б/п овалина пластик            package_depth                235              -               Да
                   Эрго Б/п овалина пластик           package_height                560              -               Да
                   Эрго Б/п овалина пластик                   brutto                  7              -               Да
                   Эрго Б/п овалина пластик                   volume               0,07              -               Да
                       Айкью СН-710 пластик            package_width                  -              -               Да
                       Айкью СН-710 пластик              minpromtorg                  -              +               Да
                       Айкью СН-710 пластик                   volume                  -              -               Да
                       Айкью СН-710 пластик                 skeleton                  -   немонолитный               Да
                       Айкью СН-710 пластик           package_height                  -              -               Да
                       Айкью СН-710 пластик                    netto                  -              -               Да
                       Айкью СН-710 пластик            package_depth                  -              -               Да
                       Айкью СН-710 пластик                   brutto                  -              -               Да
                       Айкью СН-710 пластик            typeofproduct                  -             КП               Да
                       Айкью СН-710 пластик         recommended_load       min=-, max=- min=-, max=120               Да
                       Айкью СН-710 пластик                 max_load       min=-, max=- min=-, max=150               Да
                       Айкью СН-710 пластик            package_width                630              -               Да
                       Айкью СН-710 пластик            package_depth                290              -               Да
                       Айкью СН-710 пластик           package_height                600              -               Да
                       Айкью СН-710 пластик                   brutto               13,5              -               Да
                       Айкью СН-710 пластик                   volume               0,11              -               Да
                      Альтаир В пластик 727            package_width                  -              -               Да
                      Альтаир В пластик 727              minpromtorg                  -              +               Да
                      Альтаир В пластик 727                   volume                  -              -               Да
                      Альтаир В пластик 727                 skeleton                  -   немонолитный               Да
                      Альтаир В пластик 727           package_height                  -              -               Да
                      Альтаир В пластик 727                    netto                  -              -               Да
                      Альтаир В пластик 727            package_depth                  -              -               Да
                      Альтаир В пластик 727                   brutto                  -              -               Да
                      Альтаир В пластик 727            typeofproduct                  -             СП               Да
                      Альтаир В пластик 727         recommended_load       min=-, max=- min=-, max=120               Да
                      Альтаир В пластик 727                 max_load       min=-, max=- min=-, max=150               Да
                      Альтаир В пластик 727            package_width                910              -               Да
                      Альтаир В пластик 727            package_depth                270              -               Да
                      Альтаир В пластик 727           package_height                690              -               Да
                      Альтаир В пластик 727                   brutto                 14              -               Да
                      Альтаир В пластик 727                   volume               0,17              -               Да
                              Артекс В хром            package_width                  -              -               Да
                              Артекс В хром              minpromtorg                  -              +               Да
                              Артекс В хром                   volume                  -              -               Да
                              Артекс В хром                 skeleton                  -     монолитный               Да
                              Артекс В хром           package_height                  -              -               Да
                              Артекс В хром                    netto                  -           18.2               Да
                              Артекс В хром            package_depth                  -              -               Да
                              Артекс В хром                   brutto                  -              -               Да
                              Артекс В хром            typeofproduct                  -             СП               Да
                              Артекс В хром         recommended_load       min=-, max=- min=-, max=120               Да
                              Артекс В хром                 max_load       min=-, max=- min=-, max=150               Да
                              Артекс В хром            package_width               1100              -               Да
                              Артекс В хром            package_depth                490              -               Да
                              Артекс В хром           package_height                676              -               Да
                              Артекс В хром                   brutto               21,2              -               Да
                              Артекс В хром                   volume              0,364              -               Да
                            Атлант В дерево            package_width                  -              -               Да
                            Атлант В дерево              minpromtorg                  -              +               Да
                            Атлант В дерево                   volume                  -              -               Да
                            Атлант В дерево                 skeleton                  -     монолитный               Да
                            Атлант В дерево           package_height                  -              -               Да
                            Атлант В дерево                    netto                  -              -               Да
                            Атлант В дерево            package_depth                  -              -               Да
                            Атлант В дерево                   brutto                  -              -               Да
                            Атлант В дерево            typeofproduct                  -             СП               Да
                            Атлант В дерево         recommended_load       min=-, max=- min=-, max=120               Да
                            Атлант В дерево                 max_load       min=-, max=- min=-, max=150               Да
                            Атлант В дерево            package_width               1100              -               Да
                            Атлант В дерево            package_depth                490              -               Да
                            Атлант В дерево           package_height                676              -               Да
                            Атлант В дерево                   brutto               23,3              -               Да
                            Атлант В дерево                   volume              0,364              -               Да
                  Атлант В пластик-люкс 727            package_width                  -              -               Да
                  Атлант В пластик-люкс 727              minpromtorg                  -              +               Да
                  Атлант В пластик-люкс 727                   volume                  -              -               Да
                  Атлант В пластик-люкс 727                 skeleton                  -     монолитный               Да
                  Атлант В пластик-люкс 727           package_height                  -              -               Да
                  Атлант В пластик-люкс 727                    netto                  -              -               Да
                  Атлант В пластик-люкс 727            package_depth                  -              -               Да
                  Атлант В пластик-люкс 727                   brutto                  -              -               Да
                  Атлант В пластик-люкс 727            typeofproduct                  -             СП               Да
                  Атлант В пластик-люкс 727         recommended_load       min=-, max=- min=-, max=120               Да
                  Атлант В пластик-люкс 727                 max_load       min=-, max=- min=-, max=150               Да
                  Атлант В пластик-люкс 727            package_width               1100              -               Да
                  Атлант В пластик-люкс 727            package_depth                490              -               Да
                  Атлант В пластик-люкс 727           package_height                676              -               Да
                  Атлант В пластик-люкс 727                   brutto               20,5              -               Да
                  Атлант В пластик-люкс 727                   volume              0,364              -               Да
                           Атлант В пластик            package_width                  -              -               Да
                           Атлант В пластик              minpromtorg                  -              +               Да
                           Атлант В пластик                   volume                  -              -               Да
                           Атлант В пластик                 skeleton                  -     монолитный               Да
                           Атлант В пластик           package_height                  -              -               Да
                           Атлант В пластик                    netto                  -              -               Да
                           Атлант В пластик            package_depth                  -              -               Да
                           Атлант В пластик                   brutto                  -              -               Да
                           Атлант В пластик            typeofproduct                  -             СП               Да
                           Атлант В пластик         recommended_load       min=-, max=- min=-, max=120               Да
                           Атлант В пластик                 max_load       min=-, max=- min=-, max=150               Да
                           Атлант В пластик            package_width               1100              -               Да
                           Атлант В пластик            package_depth                490              -               Да
                           Атлант В пластик           package_height                676              -               Да
                           Атлант В пластик                   brutto               20,5              -               Да
                           Атлант В пластик                   volume              0,364              -               Да
                              Атлант В хром            package_width                  -              -               Да
                              Атлант В хром              minpromtorg                  -              +               Да
                              Атлант В хром                   volume                  -              -               Да
                              Атлант В хром                 skeleton                  -     монолитный               Да
                              Атлант В хром           package_height                  -              -               Да
                              Атлант В хром                    netto                  -              -               Да
                              Атлант В хром            package_depth                  -              -               Да
                              Атлант В хром                   brutto                  -              -               Да
                              Атлант В хром            typeofproduct                  -             СП               Да
                              Атлант В хром         recommended_load       min=-, max=- min=-, max=120               Да
                              Атлант В хром                 max_load       min=-, max=- min=-, max=150               Да
                              Атлант В хром            package_width               1100              -               Да
                              Атлант В хром            package_depth                490              -               Да
                              Атлант В хром           package_height                676              -               Да
                              Атлант В хром                   brutto               20,5              -               Да
                              Атлант В хром                   volume              0,364              -               Да
                Атлант В/п пластик-люкс 727            package_width                  -              -               Да
                Атлант В/п пластик-люкс 727              minpromtorg                  -              +               Да
                Атлант В/п пластик-люкс 727                   volume                  -              -               Да
                Атлант В/п пластик-люкс 727                 skeleton                  -     монолитный               Да
                Атлант В/п пластик-люкс 727           package_height                  -              -               Да
                Атлант В/п пластик-люкс 727                    netto                  -              -               Да
                Атлант В/п пластик-люкс 727            package_depth                  -              -               Да
                Атлант В/п пластик-люкс 727                   brutto                  -              -               Да
                Атлант В/п пластик-люкс 727            typeofproduct                  -             СП               Да
                Атлант В/п пластик-люкс 727         recommended_load       min=-, max=-  min=-, max=90               Да
                Атлант В/п пластик-люкс 727                 max_load       min=-, max=- min=-, max=120               Да
                Атлант В/п пластик-люкс 727            package_width               1100              -               Да
                Атлант В/п пластик-люкс 727            package_depth                490              -               Да
                Атлант В/п пластик-люкс 727           package_height                676              -               Да
                Атлант В/п пластик-люкс 727                   brutto               21,7              -               Да
                Атлант В/п пластик-люкс 727                   volume              0,364              -               Да
                         Атлант В/п пластик            package_width                  -              -               Да
                         Атлант В/п пластик              minpromtorg                  -              +               Да
                         Атлант В/п пластик                   volume                  -              -               Да
                         Атлант В/п пластик                 skeleton                  -     монолитный               Да
                         Атлант В/п пластик           package_height                  -              -               Да
                         Атлант В/п пластик                    netto                  -           17.5               Да
                         Атлант В/п пластик            package_depth                  -              -               Да
                         Атлант В/п пластик                   brutto                  -              -               Да
                         Атлант В/п пластик            typeofproduct                  -             СП               Да
                         Атлант В/п пластик         recommended_load       min=-, max=-  min=-, max=90               Да
                         Атлант В/п пластик                 max_load       min=-, max=- min=-, max=120               Да
                         Атлант В/п пластик            package_width               1100              -               Да
                         Атлант В/п пластик            package_depth                490              -               Да
                         Атлант В/п пластик           package_height                676              -               Да
                         Атлант В/п пластик                   brutto               21,7              -               Да
                         Атлант В/п пластик                   volume              0,364              -               Да
                            Атлант В/п хром            package_width                  -              -               Да
                            Атлант В/п хром              minpromtorg                  -              +               Да
                            Атлант В/п хром                   volume                  -              -               Да
                            Атлант В/п хром                 skeleton                  -     монолитный               Да
                            Атлант В/п хром           package_height                  -              -               Да
                            Атлант В/п хром                    netto                  -              -               Да
                            Атлант В/п хром            package_depth                  -              -               Да
                            Атлант В/п хром                   brutto                  -              -               Да
                            Атлант В/п хром            typeofproduct                  -             СП               Да
                            Атлант В/п хром         recommended_load       min=-, max=-  min=-, max=90               Да
                            Атлант В/п хром                 max_load       min=-, max=- min=-, max=120               Да
                            Атлант В/п хром            package_width               1100              -               Да
                            Атлант В/п хром            package_depth                490              -               Да
                            Атлант В/п хром           package_height                676              -               Да
                            Атлант В/п хром                   brutto               21,7              -               Да
                            Атлант В/п хром                   volume              0,364              -               Да
                        Борн С-44 В хром/МБ            package_width                  -              -               Да
                        Борн С-44 В хром/МБ              minpromtorg                  -              +               Да
                        Борн С-44 В хром/МБ                   volume                  -              -               Да
                        Борн С-44 В хром/МБ                 skeleton                  -     монолитный               Да
                        Борн С-44 В хром/МБ           package_height                  -              -               Да
                        Борн С-44 В хром/МБ                    netto                  -          19.45               Да
                        Борн С-44 В хром/МБ            package_depth                  -              -               Да
                        Борн С-44 В хром/МБ                   brutto                  -              -               Да
                        Борн С-44 В хром/МБ            typeofproduct                  -             СП               Да
                        Борн С-44 В хром/МБ         recommended_load       min=-, max=- min=-, max=150               Да
                        Борн С-44 В хром/МБ                 max_load       min=-, max=- min=-, max=180               Да
                        Борн С-44 В хром/МБ            package_width               1100              -               Да
                        Борн С-44 В хром/МБ            package_depth                490              -               Да
                        Борн С-44 В хром/МБ           package_height                676              -               Да
                        Борн С-44 В хром/МБ                   brutto               21,2              -               Да
                        Борн С-44 В хром/МБ                   volume              0,364              -               Да
                           Борн С-44 В хром            package_width                  -              -               Да
                           Борн С-44 В хром              minpromtorg                  -              +               Да
                           Борн С-44 В хром                   volume                  -              -               Да
                           Борн С-44 В хром                 skeleton                  -     монолитный               Да
                           Борн С-44 В хром           package_height                  -              -               Да
                           Борн С-44 В хром                    netto                  -              -               Да
                           Борн С-44 В хром            package_depth                  -              -               Да
                           Борн С-44 В хром                   brutto                  -              -               Да
                           Борн С-44 В хром            typeofproduct                  -             СП               Да
                           Борн С-44 В хром         recommended_load       min=-, max=- min=-, max=120               Да
                           Борн С-44 В хром                 max_load       min=-, max=- min=-, max=150               Да
                           Борн С-44 В хром            package_width               1100              -               Да
                           Борн С-44 В хром            package_depth                490              -               Да
                           Борн С-44 В хром           package_height                676              -               Да
                           Борн С-44 В хром                   brutto               21,2              -               Да
                           Борн С-44 В хром                   volume              0,364              -               Да
                  Бостон СН-277 пластик 727            package_width                  -              -               Да
                  Бостон СН-277 пластик 727              minpromtorg                  -              +               Да
                  Бостон СН-277 пластик 727                   volume                  -              -               Да
                  Бостон СН-277 пластик 727                 skeleton                  -   немонолитный               Да
                  Бостон СН-277 пластик 727           package_height                  -              -               Да
                  Бостон СН-277 пластик 727                    netto                  -          12.75               Да
                  Бостон СН-277 пластик 727            package_depth                  -              -               Да
                  Бостон СН-277 пластик 727                   brutto                  -              -               Да
                  Бостон СН-277 пластик 727            typeofproduct                  -             СП               Да
                  Бостон СН-277 пластик 727         recommended_load       min=-, max=- min=-, max=150               Да
                  Бостон СН-277 пластик 727                 max_load       min=-, max=- min=-, max=180               Да
                  Бостон СН-277 пластик 727            package_width                910              -               Да
                  Бостон СН-277 пластик 727            package_depth                270              -               Да
                  Бостон СН-277 пластик 727           package_height                690              -               Да
                  Бостон СН-277 пластик 727                   brutto               14,7              -               Да
                  Бостон СН-277 пластик 727                   volume               0,17              -               Да
            Бостон СН-277 хром Топ-Ган Люкс            package_width                  -              -               Да
            Бостон СН-277 хром Топ-Ган Люкс              minpromtorg                  -              +               Да
            Бостон СН-277 хром Топ-Ган Люкс                   volume                  -              -               Да
            Бостон СН-277 хром Топ-Ган Люкс                 skeleton                  -   немонолитный               Да
            Бостон СН-277 хром Топ-Ган Люкс           package_height                  -              -               Да
            Бостон СН-277 хром Топ-Ган Люкс                    netto                  -           12.9               Да
            Бостон СН-277 хром Топ-Ган Люкс            package_depth                  -              -               Да
            Бостон СН-277 хром Топ-Ган Люкс                   brutto                  -              -               Да
            Бостон СН-277 хром Топ-Ган Люкс            typeofproduct                  -             СП               Да
            Бостон СН-277 хром Топ-Ган Люкс         recommended_load       min=-, max=-  min=-, max=90               Да
            Бостон СН-277 хром Топ-Ган Люкс                 max_load       min=-, max=- min=-, max=120               Да
            Бостон СН-277 хром Топ-Ган Люкс            package_width                910              -               Да
            Бостон СН-277 хром Топ-Ган Люкс            package_depth                270              -               Да
            Бостон СН-277 хром Топ-Ган Люкс           package_height                690              -               Да
            Бостон СН-277 хром Топ-Ган Люкс                   brutto               15,9              -               Да
            Бостон СН-277 хром Топ-Ган Люкс                   volume               0,17              -               Да
                         Бостон СН-277 хром            package_width                  -              -               Да
                         Бостон СН-277 хром              minpromtorg                  -              +               Да
                         Бостон СН-277 хром                   volume                  -              -               Да
                         Бостон СН-277 хром                 skeleton                  -   немонолитный               Да
                         Бостон СН-277 хром           package_height                  -              -               Да
                         Бостон СН-277 хром                    netto                  -           12.9               Да
                         Бостон СН-277 хром            package_depth                  -              -               Да
                         Бостон СН-277 хром                   brutto                  -              -               Да
                         Бостон СН-277 хром            typeofproduct                  -             СП               Да
                         Бостон СН-277 хром         recommended_load       min=-, max=- min=-, max=150               Да
                         Бостон СН-277 хром                 max_load       min=-, max=- min=-, max=180               Да
                         Бостон СН-277 хром            package_width                910              -               Да
                         Бостон СН-277 хром            package_depth                270              -               Да
                         Бостон СН-277 хром           package_height                690              -               Да
                         Бостон СН-277 хром                   brutto               15,9              -               Да
                         Бостон СН-277 хром                   volume               0,17              -               Да
                       Бостон Хэви Дьюти МБ            package_width                  -              -               Да
                       Бостон Хэви Дьюти МБ              minpromtorg                  -              +               Да
                       Бостон Хэви Дьюти МБ                   volume                  -              -               Да
                       Бостон Хэви Дьюти МБ                 skeleton                  -   немонолитный               Да
                       Бостон Хэви Дьюти МБ           package_height                  -              -               Да
                       Бостон Хэви Дьюти МБ                    netto                  -           16.4               Да
                       Бостон Хэви Дьюти МБ            package_depth                  -              -               Да
                       Бостон Хэви Дьюти МБ                   brutto                  -              -               Да
                       Бостон Хэви Дьюти МБ            typeofproduct                  -             СП               Да
                       Бостон Хэви Дьюти МБ         recommended_load       min=-, max=- min=-, max=150               Да
                       Бостон Хэви Дьюти МБ                 max_load       min=-, max=- min=-, max=180               Да
                       Бостон Хэви Дьюти МБ            package_width                860              -               Да
                       Бостон Хэви Дьюти МБ            package_depth                800              -               Да
                       Бостон Хэви Дьюти МБ           package_height                430              -               Да
                       Бостон Хэви Дьюти МБ                   brutto               19,3              -               Да
                       Бостон Хэви Дьюти МБ                    netto                  -           16.4               Да
                       Бостон Хэви Дьюти МБ                   volume                0,3              -               Да
                               Бруно СН-707            package_width                  -              -               Да
                               Бруно СН-707              minpromtorg                  -              +               Да
                               Бруно СН-707                   volume                  -              -               Да
                               Бруно СН-707                 skeleton                  -   немонолитный               Да
                               Бруно СН-707           package_height                  -              -               Да
                               Бруно СН-707                    netto                  -              -               Да
                               Бруно СН-707            package_depth                  -              -               Да
                               Бруно СН-707                   brutto                  -              -               Да
                               Бруно СН-707            typeofproduct                  -             СП               Да
                               Бруно СН-707         recommended_load       min=-, max=- min=-, max=150               Да
                               Бруно СН-707                 max_load       min=-, max=- min=-, max=180               Да
                               Бруно СН-707            package_width                800              -               Да
                               Бруно СН-707            package_depth                360              -               Да
                               Бруно СН-707           package_height                665              -               Да
                               Бруно СН-707                   brutto               18,6              -               Да
                               Бруно СН-707                   volume               0,19              -               Да
                  Вермонт СН-151 В хром/ХДП            package_width                  -              -               Да
                  Вермонт СН-151 В хром/ХДП              minpromtorg                  -              +               Да
                  Вермонт СН-151 В хром/ХДП                   volume                  -              -               Да
                  Вермонт СН-151 В хром/ХДП                 skeleton                  -   немонолитный               Да
                  Вермонт СН-151 В хром/ХДП           package_height                  -              -               Да
                  Вермонт СН-151 В хром/ХДП                    netto                  -           16.8               Да
                  Вермонт СН-151 В хром/ХДП            package_depth                  -              -               Да
                  Вермонт СН-151 В хром/ХДП                   brutto                  -              -               Да
                  Вермонт СН-151 В хром/ХДП            typeofproduct                  -             СП               Да
                  Вермонт СН-151 В хром/ХДП         recommended_load       min=-, max=- min=-, max=120               Да
                  Вермонт СН-151 В хром/ХДП                 max_load       min=-, max=- min=-, max=150               Да
                  Вермонт СН-151 В хром/ХДП            package_width                760              -               Да
                  Вермонт СН-151 В хром/ХДП            package_depth                440              -               Да
                  Вермонт СН-151 В хром/ХДП           package_height                650              -               Да
                  Вермонт СН-151 В хром/ХДП                   brutto               19,1              -               Да
                  Вермонт СН-151 В хром/ХДП                   volume               0,22              -               Да
                       Верона К-10 В дерево            package_width                  -              -               Да
                       Верона К-10 В дерево              minpromtorg                  -              +               Да
                       Верона К-10 В дерево                   volume                  -              -               Да
                       Верона К-10 В дерево                 skeleton                  -     монолитный               Да
                       Верона К-10 В дерево           package_height                  -              -               Да
                       Верона К-10 В дерево                    netto                  -           18.4               Да
                       Верона К-10 В дерево            package_depth                  -              -               Да
                       Верона К-10 В дерево                   brutto                  -              -               Да
                       Верона К-10 В дерево            typeofproduct                  -             СП               Да
                       Верона К-10 В дерево         recommended_load       min=-, max=- min=-, max=120               Да
                       Верона К-10 В дерево                 max_load       min=-, max=- min=-, max=150               Да
                       Верона К-10 В дерево            package_width               1100              -               Да
                       Верона К-10 В дерево            package_depth                490              -               Да
                       Верона К-10 В дерево           package_height                676              -               Да
                       Верона К-10 В дерево                   brutto               22,9              -               Да
                       Верона К-10 В дерево                   volume              0,364              -               Да
                      Верона К-10 В хром/МБ            package_width                  -              -               Да
                      Верона К-10 В хром/МБ              minpromtorg                  -              +               Да
                      Верона К-10 В хром/МБ                   volume                  -              -               Да
